Rating,Title,Color,Brand,Link_Web,Num_Validation,E_comerce,Price
"4,3",Smart TV LED 28” HD HQ HQSTV28NY Netflix Youtube HDMI USB Wi-Fi,,,https://www.magazineluiza.com.br/smart-tv-led-28-hd-hq-hqstv28ny-netflix-youtube-hdmi-usb-wi-fi/p/fdck6a436k/et/elit/,89,Magazine Luiza,1.052.91
,"Smartphone LG K61 128GB Titânio 4G Octa-Core - 4GB RAM 6,53” Câm. Quádrupla + Selfie 16MP",,,https://www.magazineluiza.com.br/smartphone-lg-k61-128gb-titanio-4g-octa-core-4gb-ram-653-cam-quadrupla-selfie-16mp/p/155583000/te/lk61/,,Magazine Luiza,1.259.10
4,TV D-LED 32” Philco PTV32F10D 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/tv-d-led-32-philco-ptv32f10d-2-hdmi-1-usb/p/227528600/et/tves/,4,Magazine Luiza,1.099.00
"4,3",Smart TV 4K UHD LED 50” TCL 50P715 Android Wi-Fi - Bluetooth 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-4k-uhd-led-50-tcl-50p715-android-wi-fi-bluetooth-3-hdmi-2-usb/p/193436200/et/elit/,28,Magazine Luiza,2.229.65
"4,6",Smart TV LED 43” LG 43LM6300PSB Full HD Wi-Fi - Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-led-43-lg-43lm6300psb-full-hd-wi-fi-inteligencia-artificial-3-hdmi-2-usb/p/193428600/et/elit/,426,Magazine Luiza,1.999.00
"4,2","Smartphone Samsung Galaxy A01 32GB Vermelho - 2GB RAM Tela 5,7” Câm. Dupla + Câm. Selfie 5MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-32gb-vermelho-2gb-ram-tela-57-cam-dupla-cam-selfie-5mp/p/155574700/te/gx01/,238,Magazine Luiza,674.10
"3,9",Smart TV UHD 4K LED IPS 55” LG 55UN7310PSC Wi-Fi - Bluetooth HDR Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-uhd-4k-led-ips-55-lg-55un7310psc-wi-fi-bluetooth-hdr-inteligencia-artificial-3-hdmi-2-usb/p/225376600/et/elit/,56,Magazine Luiza,2.754.05
"4,7",Smart TV LED PRO 32'' HD LG 32LM 621 3 HDMI 2 USB Wi-fi Conversor Digital,,,https://www.magazineluiza.com.br/smart-tv-led-pro-32-hd-lg-32lm-621-3-hdmi-2-usb-wi-fi-conversor-digital/p/haj33g91j2/et/elit/,523,Magazine Luiza,1.337.63
"4,4","Smartphone Samsung Galaxy A31 128GB Branco 4G - Octa-Core 4GB RAM Tela 6,4” Câm.Quádrupla + Selfie",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a31-128gb-branco-4g-octa-core-4gb-ram-tela-64-cam-quadrupla-selfie/p/155581800/te/ga31/,156,Magazine Luiza,1.422.00
5,Smart TV LED 65 4K UHD LG 65UN731C 3 HDMI 2 USB WiFi Assist. Virtual Bluetooth,,,https://www.magazineluiza.com.br/smart-tv-led-65-4k-uhd-lg-65un731c-3-hdmi-2-usb-wifi-assist-virtual-bluetooth/p/dch9h1fj38/et/elit/,1,Magazine Luiza,3.509.90
"3,7",Smart TV 4K OLED IPS 55” LG OLED55CXPSA - Wi-Fi Bluetooth HDR Inteligência Artificial 4 HDMI,,,https://www.magazineluiza.com.br/smart-tv-4k-oled-ips-55-lg-oled55cxpsa-wi-fi-bluetooth-hdr-inteligencia-artificial-4-hdmi/p/226479300/et/elit/,14,Magazine Luiza,5.509.05
"4,2","Smartphone LG K51S 64GB Vermelho 4G Octa-Core - 3GB RAM 6,55” Câm. Quádrupla + Selfie 13MP",,,https://www.magazineluiza.com.br/smartphone-lg-k51s-64gb-vermelho-4g-octa-core-3gb-ram-655-cam-quadrupla-selfie-13mp/p/155585200/te/k51s/,59,Magazine Luiza,1.088.10
"3,5","Smartphone LG K22 Red 4G Quad-Core 2GB RAM - Tela 6,2” Câm. Dupla + Selfie 5MP Dual Chip",,,https://www.magazineluiza.com.br/smartphone-lg-k22-red-4g-quad-core-2gb-ram-tela-62-cam-dupla-selfie-5mp-dual-chip/p/155587900/te/telg/,36,Magazine Luiza,699.00
"4,4",Smart TV Crystal UHD 4K LED 43” Samsung  - 43TU7000 Wi-Fi Bluetooth HDR 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-43-samsung-43tu7000-wi-fi-bluetooth-hdr-2-hdmi-1-usb/p/225607500/et/elit/,145,Magazine Luiza,2.184.05
"4,6",Smart TV LED 32'' HD Panasonic 32FS500B 2 HDMI 2 USB Wi-Fi Conversor Digital,,,https://www.magazineluiza.com.br/smart-tv-led-32-hd-panasonic-32fs500b-2-hdmi-2-usb-wi-fi-conversor-digital/p/ke1ja8gf97/et/elit/,87,Magazine Luiza,1.424.93
"4,2","Smartphone LG Velvet 128GB Aurora White Octa-Core - 6GB RAM Tela 6,8” Câm. Tripla + Selfie 16MP",,,https://www.magazineluiza.com.br/smartphone-lg-velvet-128gb-aurora-white-octa-core-6gb-ram-tela-68-cam-tripla-selfie-16mp/p/155588800/te/lgve/,10,Magazine Luiza,2.999.00
,"Samsung Smart TV Crystal UHD TU7000 4K, Design sem Limites, Controle Único, Visual Livre de Cabos, Bluetooth, Processador Crystal 4K",,,https://www.magazineluiza.com.br/samsung-smart-tv-crystal-uhd-tu7000-4k-design-sem-limites-controle-unico-visual-livre-de-cabos-bluetooth-processador-crystal-4k/p/kk907ebgcg/et/elit/,,Magazine Luiza,2.499.00
"3,9","Smartphone LG K52 LMK420BMW, Cinza, Tela de 6.59”, 4G+Wi-Fi, And. 10, Câm. Tra. de 13+5+2+2MP e Frontal de 8MP, 64GB",,,https://www.magazineluiza.com.br/smartphone-lg-k52-lmk420bmw-cinza-tela-de-6-59-4g-wi-fi-and-10-cam-tra-de-13-5-2-2mp-e-frontal-de-8mp-64gb/p/kg9787bhf4/te/telg/,8,Magazine Luiza,1.199.00
"4,6",Smart TV LED 32'' HD Panasonic 32FS500B 2 HDMI 2 USB Wi-Fi Conversor Digital,,,https://www.magazineluiza.com.br/smart-tv-led-32-hd-panasonic-32fs500b-2-hdmi-2-usb-wi-fi-conversor-digital/p/ke1ja8gf97/et/elit/,87,Magazine Luiza,1.424.93
"4,7",Monitor Smart TV LED 24” LG 24TL520S HD 2 HDMI 1 USB WiFi,,,https://www.magazineluiza.com.br/monitor-smart-tv-led-24-lg-24tl520s-hd-2-hdmi-1-usb-wifi/p/bhjg0k2b05/et/elit/,119,Magazine Luiza,948.66
,TV Monitor LED LG 24” 24MT48DF HD/Digital,,,https://www.magazineluiza.com.br/tv-monitor-led-lg-24-24mt48df-hd-digital/p/jb64j9kbbb/et/tled/,,Magazine Luiza,699.90
"4,6","Smartphone Samsung Galaxy A12 64GB Azul 4G - Octa-Core 4GB RAM 6,5” Câm. Quádrupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a12-64gb-azul-4g-octa-core-4gb-ram-65-cam-quadrupla-selfie-8mp/p/155616100/te/galx/,8,Magazine Luiza,1.079.10
"4,6","Smartphone Samsung Galaxy A21s 64GB Branco 4G - 4GB RAM 6,5” Câm. Quádrupla + Selfie 13MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a21s-64gb-branco-4g-4gb-ram-65-cam-quadrupla-selfie-13mp/p/155584200/te/galx/,82,Magazine Luiza,1.259.10
"4,2",Smart TV HD LED 32” AOC 32S5195/78G - Wi-Fi 3 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-hd-led-32-aoc-32s5195-78g-wi-fi-3-hdmi-1-usb/p/193433600/et/elit/,109,Magazine Luiza,1.399.00
,Smart TV Android 50'' LED 4K UHD Panasonic TC-50HX550B 3 HDMI 2 USB Bluetooth,,,https://www.magazineluiza.com.br/smart-tv-android-50-led-4k-uhd-panasonic-tc-50hx550b-3-hdmi-2-usb-bluetooth/p/ed967kh05j/et/elit/,,Magazine Luiza,2.339.10
5,"iPhone 11 Apple 256GB (PRODUCT)RED 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-11-apple-256gb-product-red-61-12mp-ios/p/155611900/te/ip11/,4,Magazine Luiza,4.649.07
5,"iPhone 12 Apple 64GB Azul 6,1” Câm. Dupla 12MP - iOS",,,https://www.magazineluiza.com.br/iphone-12-apple-64gb-azul-61-cam-dupla-12mp-ios/p/155597900/te/ip12/,6,Magazine Luiza,5.486.07
"3,5","Smartphone LG K22 Red 4G Quad-Core 2GB RAM - Tela 6,2” Câm. Dupla + Selfie 5MP Dual Chip",,,https://www.magazineluiza.com.br/smartphone-lg-k22-red-4g-quad-core-2gb-ram-tela-62-cam-dupla-selfie-5mp-dual-chip/p/155587900/te/telg/,36,Magazine Luiza,699.00
"3,7",Smartphone Samsung Galaxy A01 Core 32GB Azul - Processador Quad-Core 2GB RAM Câm.8MP + Selfie 5MP,,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-core-32gb-azul-processador-quad-core-2gb-ram-cam-8mp-selfie-5mp/p/155585600/te/galx/,64,Magazine Luiza,593.10
"4,8",Smartphone LG K41S 32GB Câmera Quádrupla 13MP 5MP 2MP 2MP Frontal 8MP Android 9 Preto,,,https://www.magazineluiza.com.br/smartphone-lg-k41s-32gb-camera-quadrupla-13mp-5mp-2mp-2mp-frontal-8mp-android-9-preto/p/ak4g6f2aeh/te/k41s/,16,Magazine Luiza,755.10
,"Notebook Positivo Motion C4128E Intel Celeron 4GB 128GB SSD Tela 14,1 Windows 10 Cinza Bivolt",,,https://www.magazineluiza.com.br/notebook-positivo-motion-c4128e-intel-celeron-4gb-128gb-ssd-tela-141-windows-10-cinza-bivolt/p/fg3c4268a9/in/ptvm/,,Magazine Luiza,2.749.00
,Notebook Positivo Motion Grey 14.1 HD Atom Quad Q464C 64GB 4GB Win 10 Home,,,https://www.magazineluiza.com.br/notebook-positivo-motion-grey-14-1-hd-atom-quad-q464c-64gb-4gb-win-10-home/p/ce7d3e73j4/in/ptvm/,,Magazine Luiza,1.977.02
,Notebook Positivo Q4128c Motion Intel Atom Quad-Core 14.1” - Cinza,,,https://www.magazineluiza.com.br/notebook-positivo-q4128c-motion-intel-atom-quad-core-14-1-cinza/p/dhhefgfjkh/in/ptvm/,,Magazine Luiza,1.699.90
,Notebook Positivo Motion Plus Q464B Intel - Quad Core 4GB eMMC 64GB + 64GB Nuvem 14,,,https://www.magazineluiza.com.br/notebook-positivo-motion-plus-q464b-intel-quad-core-4gb-emmc-64gb-64gb-nuvem-14/p/eb5beb815g/in/ptvm/,,Magazine Luiza,2.745.65
,Notebook Positivo Q464c Motion Intel Atom Quad-Core Windows 10 - Cinza,,,https://www.magazineluiza.com.br/notebook-positivo-q464c-motion-intel-atom-quad-core-windows-10-cinza/p/hf6k772h2j/in/ptvm/,,Magazine Luiza,1.599.90
,Notebook Dual Core 4gb 128gb Ssd Positivo Motion linux,,,https://www.magazineluiza.com.br/notebook-dual-core-4gb-128gb-ssd-positivo-motion-linux/p/fe53855j47/in/ptvm/,,Magazine Luiza,2.049.90
5,"Smartphone LG K62+ 128GB Azul 4G Octa-Core 4GB RAM - Tela 6,59” Câm. Quádrupla + Selfie 28MP Dual Chip",,,https://www.magazineluiza.com.br/smartphone-lg-k62-128gb-azul-4g-octa-core-4gb-ram-tela-659-cam-quadrupla-selfie-28mp-dual-chip/p/155592800/te/telg/,1,Magazine Luiza,1.487.07
"4,5","Smartphone LG K41S 32GB Preto 4G Octa-Core - 3GB RAM Tela 6,55” Câm. Quádrupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-lg-k41s-32gb-preto-4g-octa-core-3gb-ram-tela-655-cam-quadrupla-selfie-8mp/p/155583200/te/telg/,51,Magazine Luiza,929.07
,"Smartphone LG K52 64GB Verde 4G Octa-Core 3GB RAM - Tela 6,6” Câm. Quádrupla + Selfie 8MP Dual Chip",,,https://www.magazineluiza.com.br/smartphone-lg-k52-64gb-verde-4g-octa-core-3gb-ram-tela-66-cam-quadrupla-selfie-8mp-dual-chip/p/155593100/te/telg/,,Magazine Luiza,1.022.07
,"Smartphone LG Velvet 128GB Illusion Sunset Octa - Core 6GB RAM Tela 6,8” Câm. Tripla + Selfie 16MP",,,https://www.magazineluiza.com.br/smartphone-lg-velvet-128gb-illusion-sunset-octa-core-6gb-ram-tela-68-cam-tripla-selfie-16mp/p/155588900/te/lgve/,,Magazine Luiza,2.999.00
"4,5",Smartphone LG K41S 32GB Câmera Quádrupla 13MP 5MP 2MP 2MP Frontal 8MP Android 9 Titânio,,,https://www.magazineluiza.com.br/smartphone-lg-k41s-32gb-camera-quadrupla-13mp-5mp-2mp-2mp-frontal-8mp-android-9-titanio/p/jea88c57c1/te/k41s/,45,Magazine Luiza,755.10
5,Smart TV LED 65 4K UHD LG 65UN731C 3 HDMI 2 USB WiFi Assist. Virtual Bluetooth,,,https://www.magazineluiza.com.br/smart-tv-led-65-4k-uhd-lg-65un731c-3-hdmi-2-usb-wifi-assist-virtual-bluetooth/p/dch9h1fj38/et/elit/,1,Magazine Luiza,3.509.90
"4,7","iPhone 11 Apple 128GB Preto 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-11-apple-128gb-preto-61-12mp-ios/p/155611100/te/ip11/,28,Magazine Luiza,4.230.57
"4,4","Smartphone Samsung Galaxy A31 128GB Branco 4G - Octa-Core 4GB RAM Tela 6,4” Câm.Quádrupla + Selfie",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a31-128gb-branco-4g-octa-core-4gb-ram-tela-64-cam-quadrupla-selfie/p/155581800/te/ga31/,156,Magazine Luiza,1.422.00
"4,5",Smart TV Full HD LED 43” Samsung 43T5300A - Wi-Fi HDR 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-full-hd-led-43-samsung-43t5300a-wi-fi-hdr-2-hdmi-1-usb/p/225608100/et/elit/,128,Magazine Luiza,2.099.00
,"Smartphone LG K41S LMK410BMW,Titânio, Tela 6.55”, 4G+Wi-Fi, Android, 32GB",,,https://www.magazineluiza.com.br/smartphone-lg-k41s-lmk410bmw-titanio-tela-6-55-4g-wi-fi-android-32gb/p/df913bd118/te/telg/,,Magazine Luiza,999.00
"3,8",Smartphone LG K22+ 64GB Dual Chip Android 10 Tela 6.2” Quad Core 4G Câmera 13MP + 2MP,,,https://www.magazineluiza.com.br/smartphone-lg-k22-64gb-dual-chip-android-10-tela-6-2-quad-core-4g-camera-13mp-2mp/p/ja5dk45121/te/telg/,53,Magazine Luiza,778.05
,Smartphone LG K22+ Vermelho Tela 6.2P 13MP 4G+Wi-fi Android 10 Quad-core 1.3GHZ 3GB RAM64GB,,,https://www.magazineluiza.com.br/smartphone-lg-k22-vermelho-tela-6-2p-13mp-4g-wi-fi-android-10-quad-core-1-3ghz-3gb-ram64gb/p/ke492e9jc0/te/telg/,,Magazine Luiza,799.00
,"Smartphone LG K61 128GB Branco 4G Octa-Core - 4GB RAM 6,53” Câm. Quádrupla + Selfie 16MP",,,https://www.magazineluiza.com.br/smartphone-lg-k61-128gb-branco-4g-octa-core-4gb-ram-653-cam-quadrupla-selfie-16mp/p/155583100/te/lk61/,,Magazine Luiza,1.259.10
"3,8","Smartphone Samsung Galaxy A11 64GB Vermelho 4G - Octa-Core 3GB RAM 6,4” Câm. Tripla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a11-64gb-vermelho-4g-octa-core-3gb-ram-64-cam-tripla-selfie-8mp/p/155585000/te/ga11/,56,Magazine Luiza,944.10
,TV LED 32” HQ HQTV32 Resolução HD com Conversor Digital 3 HDMI 2 USB Recepção Digital,,,https://www.magazineluiza.com.br/tv-led-32-hq-hqtv32-resolucao-hd-com-conversor-digital-3-hdmi-2-usb-recepcao-digital/p/dd07e0cagg/et/tled/,,Magazine Luiza,1.079.01
"4,1","Smartphone Samsung Galaxy A01 32GB Azul Octa-Core - 2GB RAM Tela 5,7” Câm. Dupla + Câm. Selfie 5MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-32gb-azul-octa-core-2gb-ram-tela-57-cam-dupla-cam-selfie-5mp/p/155574500/te/gx01/,141,Magazine Luiza,674.10
"4,3","Smartphone Samsung Galaxy A31 128GB Preto 4G - Octa-Core 4GB RAM Tela 6,4” Câm.Quádrupla + Selfie",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a31-128gb-preto-4g-octa-core-4gb-ram-tela-64-cam-quadrupla-selfie/p/155581400/te/ga31/,34,Magazine Luiza,1.422.00
,"iPhone 11 Apple 64GB (PRODUCT)RED 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-11-apple-64gb-product-red-61-12mp-ios/p/155610700/te/ip11/,,Magazine Luiza,3.887.40
,Notebook Positivo Motion Q4128C Intel Atom Quad-Core Windows 10 Home  14” - Dourado,,,https://www.magazineluiza.com.br/notebook-positivo-motion-q4128c-intel-atom-quad-core-windows-10-home-14-dourado/p/jb2j39h88e/in/ptvm/,,Magazine Luiza,2.049.00
,"Notebook Positivo Motion Q464C, Intel Atom, 4GB 64GB, 14.1”, W10 Home, Cinza",,,https://www.magazineluiza.com.br/notebook-positivo-motion-q464c-intel-atom-4gb-64gb-14-1-w10-home-cinza/p/ek0cfaf59f/in/ptvm/,,Magazine Luiza,1.759.90
,Notebook Positivo Motion C41TEi Intel Celeron Dual-Core Linux 14” - Cinza,,,https://www.magazineluiza.com.br/notebook-positivo-motion-c41tei-intel-celeron-dual-core-linux-14-cinza/p/dg8dc1a82k/in/ptvm/,,Magazine Luiza,2.399.00
,"Smartphone Asus ROG Phone II 128GB Black 4G - Snapdragon 855+ 8GB RAM 6,59” Câm. Dupla",,,https://www.magazineluiza.com.br/smartphone-asus-rog-phone-ii-128gb-black-4g-snapdragon-855-8gb-ram-659-cam-dupla/p/ag3j7j3j2c/te/arog/,,Magazine Luiza,12.000.00
"4,5","iPhone XR Apple 64GB Preto 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-xr-apple-64gb-preto-61-12mp-ios/p/155610600/te/ipxr/,43,Magazine Luiza,3.347.07
,"Smartphone Asus ZenFone Shot Plus 64GB Prata 4G - Octa-Core 4GB RAM 6,26” Câm. Tripla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-asus-zenfone-shot-plus-64gb-prata-4g-octa-core-4gb-ram-626-cam-tripla-selfie-8mp/p/155617100/te/zenf/,,Magazine Luiza,1.487.07
"4,2",Smart TV LED 32” Samsung 32T4300A - Wi-Fi HDR 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-led-32-samsung-32t4300a-wi-fi-hdr-2-hdmi-1-usb/p/225608200/et/elit/,161,Magazine Luiza,1.399.00
,"Notebook Acer Aspire 5 A515-54-587L Intel Core i5 - Quad-Core 8GB 256GB SSD 15,6” Windows 10 + Mochila",,,https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-54-587l-intel-core-i5-quad-core-8gb-256gb-ssd-156-windows-10-mochila/p/229360000/in/nota/,,Magazine Luiza,5.633.50
,"Notebook Acer Aspire Dual Core N4000 Memória de 8GB HD SSD 120GB 15,6 Polegadas Win 10 Super rápido",,,https://www.magazineluiza.com.br/notebook-acer-aspire-dual-core-n4000-memoria-de-8gb-hd-ssd-120gb-156-polegadas-win-10-super-rapido/p/cbk0e9hdkh/in/nota/,,Magazine Luiza,3.589.00
"4,3",Smart TV LED 32” TCL 32S6500S Android Wi-Fi - HDR Inteligência Artificial 2 HDMI USB,,,https://www.magazineluiza.com.br/smart-tv-led-32-tcl-32s6500s-android-wi-fi-hdr-inteligencia-artificial-2-hdmi-usb/p/193425100/et/elit/,674,Magazine Luiza,1.329.05
,"Notebook Acer Aspire 5 A515-54-587L Intel Core i5 - Quad-Core 8GB 256GB SSD 15,6” + Teclado e Mouse",,,https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-54-587l-intel-core-i5-quad-core-8gb-256gb-ssd-156-teclado-e-mouse/p/229360700/in/nota/,,Magazine Luiza,4.681.60
"4,3",Smart TV LED 28” HD HQ HQSTV28NY Netflix Youtube HDMI USB Wi-Fi,,,https://www.magazineluiza.com.br/smart-tv-led-28-hd-hq-hqstv28ny-netflix-youtube-hdmi-usb-wi-fi/p/fdck6a436k/et/elit/,89,Magazine Luiza,1.052.91
"4,5",Smart TV HD LED 32” LG 32LM625BPSB Wi-Fi Bluetooth - HDR Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-hd-led-32-lg-32lm625bpsb-wi-fi-bluetooth-hdr-inteligencia-artificial-3-hdmi-2-usb/p/193428500/et/elit/,520,Magazine Luiza,1.399.00
"4,6","Smartphone Motorola Moto G9 Play 64GB Azul Safira - 4G Octa-Core 4GB RAM 6,5” Câm. Tripla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-motorola-moto-g9-play-64gb-azul-safira-4g-octa-core-4gb-ram-65-cam-tripla-selfie-8mp/p/155590300/te/g9py/,74,Magazine Luiza,1.152.00
"4,6",Smart TV Crystal UHD 4K LED 50” Samsung  - 50TU8000 Wi-Fi Bluetooth HDR 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-50-samsung-50tu8000-wi-fi-bluetooth-hdr-3-hdmi-2-usb/p/225605700/et/elit/,495,Magazine Luiza,2.564.05
"4,4","Smartphone Samsung Galaxy A71 128GB Preto 4G - 6GB RAM Tela 6,7” Câm. Quádrupla + Selfie 32MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a71-128gb-preto-4g-6gb-ram-tela-67-cam-quadrupla-selfie-32mp/p/155572500/te/ga71/,144,Magazine Luiza,1.799.10
,Notebook Positivo Motion Q232B Tela 14 Pol Intel Atom 2GB 32SSD Win10,,,https://www.magazineluiza.com.br/notebook-positivo-motion-q232b-tela-14-pol-intel-atom-2gb-32ssd-win10/p/jj5413jeh0/in/ptvm/,,Magazine Luiza,2.199.90
"4,5",Smart TV Full HD LED 43” Samsung 43T5300A - Wi-Fi HDR 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-full-hd-led-43-samsung-43t5300a-wi-fi-hdr-2-hdmi-1-usb/p/225608100/et/elit/,128,Magazine Luiza,2.099.00
"4,5",Smart TV Full HD LED 43” Samsung 43T5300A - Wi-Fi HDR 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-full-hd-led-43-samsung-43t5300a-wi-fi-hdr-2-hdmi-1-usb/p/225608100/et/elit/,128,Magazine Luiza,2.099.00
"4,4","Smartphone Motorola Moto G9 Play 64GB Verde - Turquesa 4GB RAM 6,5” Câm. Tripla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-motorola-moto-g9-play-64gb-verde-turquesa-4gb-ram-65-cam-tripla-selfie-8mp/p/155590400/te/g9py/,133,Magazine Luiza,1.152.00
,Notebook Acer Aspire 3 AMD Ryzen 5-3500U 1TB 15.6 - A315-23G-R24V,,,https://www.magazineluiza.com.br/notebook-acer-aspire-3-amd-ryzen-5-3500u-1tb-15-6-a315-23g-r24v/p/dhf9bhdec9/in/nota/,,Magazine Luiza,4.499.90
,Notebook Positivo Motion Q4128B 4GB 128GB eMMC + 64GB 14” WINDOWS 10 HOME - Vaio,,,https://www.magazineluiza.com.br/notebook-positivo-motion-q4128b-4gb-128gb-emmc-64gb-14-windows-10-home-vaio/p/ea2kch880f/in/ptvm/,,Magazine Luiza,2.569.00
,Notebook Positivo Motion Q232B 14.1 HD Atom Z8350 32GB eMMC 2GB Win 10 Home,,,https://www.magazineluiza.com.br/notebook-positivo-motion-q232b-14-1-hd-atom-z8350-32gb-emmc-2gb-win-10-home/p/fc7049189g/in/ptvm/,,Magazine Luiza,1.850.00
"3,2",Notebook Intel Atom Quad Core 4GB RAM 128GB eMMC Positivo Motion Q4128B 14” Windows 10 Home,,,https://www.magazineluiza.com.br/notebook-intel-atom-quad-core-4gb-ram-128gb-emmc-positivo-motion-q4128b-14-windows-10-home/p/eh17a94e1e/in/ptvm/,13,Magazine Luiza,2.093.89
,Notebook Positivo Motion C464d Intel Dual-Core 14” Cinza,,,https://www.magazineluiza.com.br/notebook-positivo-motion-c464d-intel-dual-core-14-cinza/p/ecb18a4fhf/in/ptvm/,,Magazine Luiza,2.099.00
,Notebook Positivo Motion I341TBi 14 HD i3-7200U 1TB 4GB Linux Cinza Escuro,,,https://www.magazineluiza.com.br/notebook-positivo-motion-i341tbi-14-hd-i3-7200u-1tb-4gb-linux-cinza-escuro/p/ded900ek92/in/ptvm/,,Magazine Luiza,2.709.00
,Notebook Positivo Tela 14 Polegadas Intel Atom 2GB Windows 10 Motion Q232B,,,https://www.magazineluiza.com.br/notebook-positivo-tela-14-polegadas-intel-atom-2gb-windows-10-motion-q232b/p/hkj855ga1c/in/ptvm/,,Magazine Luiza,1.699.00
"3,4","Notebook Positivo Motion Red Q464C Intel Atom - Quad-Core 4GB 64GB eMMC 64GB Nuvem 14,1” LED",,,https://www.magazineluiza.com.br/notebook-positivo-motion-red-q464c-intel-atom-quad-core-4gb-64gb-emmc-64gb-nuvem-141-led/p/135301500/in/ptvm/,8,Magazine Luiza,1.749.00
,Smartphone LG K62+ Branco 128GB 4G Processador Octa-Core 4GB RAM Tela de 6.59 Câmera Quádrupla + Selfie 28MP Android,,,https://www.magazineluiza.com.br/smartphone-lg-k62-branco-128gb-4g-processador-octa-core-4gb-ram-tela-de-6-59-camera-quadrupla-selfie-28mp-android/p/ba2ebeb892/te/telg/,,Magazine Luiza,1.519.05
,"Smartphone LG K71 128GB White 4G Octa-Core - 4GB RAM 6,8” Câm. Tripla + Selfie 32MP Dual Chip",,,https://www.magazineluiza.com.br/smartphone-lg-k71-128gb-white-4g-octa-core-4gb-ram-68-cam-tripla-selfie-32mp-dual-chip/p/155590200/te/telg/,,Magazine Luiza,1.859.07
"4,5","Smartphone LG K62 64GB Vermelho 4G Octa-Core - 4GB RAM Tela 6,59” Câm. Quádrupla + Selfie 13MP",,,https://www.magazineluiza.com.br/smartphone-lg-k62-64gb-vermelho-4g-octa-core-4gb-ram-tela-659-cam-quadrupla-selfie-13mp/p/155593400/te/telg/,2,Magazine Luiza,1.319.67
,"Smartphone LG K52 64GB Cinza 4G Octa-Core 3GB RAM - Tela 6,6” Câm. Quádrupla + Selfie 8MP Dual Chip",,,https://www.magazineluiza.com.br/smartphone-lg-k52-64gb-cinza-4g-octa-core-3gb-ram-tela-66-cam-quadrupla-selfie-8mp-dual-chip/p/ckga28h79c/te/telg/,,Magazine Luiza,949.91
"4,6",Smartphone LG K41S 32GB 13MP Tela 6.55 LMK410BMW - Preto,,,https://www.magazineluiza.com.br/smartphone-lg-k41s-32gb-13mp-tela-6-55-lmk410bmw-preto/p/ec0911chg5/te/telg/,57,Magazine Luiza,854.91
,"Smartphone LG Velvet 128GB Aurora Gray Octa-Core - 6GB RAM Tela 6,8” Câm. Tripla + Selfie 16MP",,,https://www.magazineluiza.com.br/smartphone-lg-velvet-128gb-aurora-gray-octa-core-6gb-ram-tela-68-cam-tripla-selfie-16mp/p/155588700/te/lgve/,,Magazine Luiza,2.999.00
"4,8",Smartphone LG K22+ 64GB Dual Tela 6.2”  4G Câmera 13MP+2MP - Azul,,,https://www.magazineluiza.com.br/smartphone-lg-k22-64gb-dual-tela-6-2-4g-camera-13mp-2mp-azul/p/df0815ejf1/te/telg/,22,Magazine Luiza,838.90
